EAU CLAIRE,Commercial Robbery,,,,,,,,,,,,,,,,,,,,,,,,
EAU CLAIRE,Street Robbery,,,,,,,,,,,,,,,,,,,,,,,,
EAU CLAIRE,Violence 'Other' (Non-domestic),,,,,,1,1,,1,,,,1,,,,1,,1,,,,,
EAU CLAIRE,Residential Break & Enter,,,,1,,1,,,,,,,,,,1,,,,,1,,,
EAU CLAIRE,Commercial Break & Enter,,,,,,1,,,,1,,,,2,,,,1,,,,2,2,
EAU CLAIRE,Theft OF Vehicle,1,1,,,,,2,1,1,,,1,,,,,,,,1,,,1,
EAU CLAIRE,Theft FROM Vehicle,,,6,4,4,3,2,3,7,7,7,1,1,,,1,1,1,2,1,,1,1,
EAU CLAIRE,SOCIAL DISORDER,8,3,14,22,18,16,24,27,21,15,11,12,11,22,17,32,42,26,42,20,27,29,19,25
EAU CLAIRE,PHYSICAL DISORDER,,1,1,2,1,4,5,3,4,1,1,,,,,5,4,,3,2,5,3,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,
EDGEMONT,Assault (Non-domestic),,,,,,,1,1,,,1,2,1,1,1,,,,,2,,,,
EDGEMONT,Commercial Robbery,,1,,1,,,,,,,,,,,,,,,,,,,,
EDGEMONT,Street Robbery,,,,,,,,,,,,,,,,,,,,,,,,
EDGEMONT,Violence 'Other' (Non-domestic),1,1,,,,,,1,1,,,1,,1,,,,2,,,,,,
EDGEMONT,Residential Break & Enter,1,1,,3,5,1,1,4,3,2,5,3,1,2,1,2,3,3,1,1,7,4,10,2
EDGEMONT,Commercial Break & Enter,,,1,,1,,1,,,,,,,,1,,,,,,,,,1
EDGEMONT,Theft OF Vehicle,,1,,2,2,1,,3,1,1,,,,,1,,3,1,,1,1,2,2,6
EDGEMONT,Theft FROM Vehicle,4,4,1,6,2,5,1,7,5,5,3,5,4,2,3,8,11,7,8,5,16,14,2,5
EDGEMONT,SOCIAL DISORDER,19,13,23,22,23,18,32,33,26,27,16,12,20,15,15,19,28,23,32,35,25,21,16,13
EDGEMONT,PHYSICAL DISORDER,5,4,3,5,6,3,4,14,,6,3,4,4,4,2,1,4,8,4,4,11,3,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
ELBOW PARK,Assault (Non-domestic),,,,,,,1,1,,,,,,,,,,1,,,,,,
ELBOW PARK,Commercial Robbery,,,,,,,,,,,,,,,,,,,,,,,,
ELBOW PARK,Street Robbery,,,,,,,,,,,,,,,,,,,,,,,,
ELBOW PARK,Violence 'Other' (Non-domestic),,,,,,1,,1,,,1,,,,,,,,,,,,,
ELBOW PARK,Residential Break & Enter,1,,4,1,1,1,2,2,,1,1,,2,,1,,,3,,4,2,,,2
ELBOW PARK,Commercial Break & Enter,,,,,1,,1,,,,,,1,,1,1,,,1,,,,,
ELBOW PARK,Theft OF Vehicle,,,1,,,,,,,,2,,1,1,,,2,1,,,2,,1,
ELBOW PARK,Theft FROM Vehicle,3,,2,2,1,3,2,1,,1,1,1,5,1,2,,1,2,1,1,3,8,3,2
ELBOW PARK,SOCIAL DISORDER,5,5,8,8,13,20,14,15,10,13,6,1,5,6,1,8,16,26,14,10,12,10,8,11
ELBOW PARK,PHYSICAL DISORDER,2,2,3,5,5,2,1,2,4,,2,1,3,,,1,3,2,4,2,1,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
ELBOYA,Assault (Non-domestic),,,,,,,,,,,,,,,,,1,,,,1,,1,
ELBOYA,Commercial Robbery,,,,,,,,,,,,,,,,,,,,,,,,
ELBOYA,Street Robbery,,,,,,,,,,,,,,,,,,,,,,,,
ELBOYA,Violence 'Other' (Non-domestic),,,1,,,,,,,,,,,,,,,,,,,,,
ELBOYA,Residential Break & Enter,,,,2,,,,,1,,2,1,,,1,,1,2,1,,,,1,1
ELBOYA,Commercial Break & Enter,,,,1,,,,,,,,,,,,,,,,,1,,,
ELBOYA,Theft OF Vehicle,,,1,1,1,,,,,,,,,,1,,,,2,,1,,1,
ELBOYA,Theft FROM Vehicle,,2,,1,,3,5,3,1,1,,1,,,1,,1,2,,1,1,,,3
ELBOYA,SOCIAL DISORDER,5,10,6,6,12,9,10,2,10,5,9,5,2,8,1,5,6,10,9,9,11,12,8,7
ELBOYA,PHYSICAL DISORDER,1,,2,2,,3,1,2,3,4,3,2,1,2,2,,1,2,1,2,1,1,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
ERIN WOODS,Assault (Non-domestic),1,,,3,1,,1,,1,2,,1,1,1,1,,,1,,1,1,1,,1
ERIN WOODS,Commercial Robbery,,,,,,1,,,,,,,,1,,,,,,,,,1,1
ERIN WOODS,Street Robbery,,,,,1,1,,1,,,1,,,,,,,,,,,,1,
ERIN WOODS,Violence 'Other' (Non-domestic),1,2,1,,,3,1,,1,1,1,,,1,1,,,,,,,,1,
ERIN WOODS,Residential Break & Enter,,,,1,1,,4,,2,1,,2,1,,2,2,1,1,2,4,4,1,2,1
ERIN WOODS,Commercial Break & Enter,,,,,,1,,1,,,1,,,,2,,,,,,,1,,
ERIN WOODS,Theft OF Vehicle,1,6,2,3,,4,2,1,,1,1,2,,3,2,1,,4,1,6,2,1,2,6
ERIN WOODS,Theft FROM Vehicle,1,2,2,9,,5,1,3,3,7,5,1,1,4,2,3,2,2,5,3,4,2,3,7
ERIN WOODS,SOCIAL DISORDER,25,25,30,35,34,46,62,50,60,37,16,15,27,20,35,26,56,34,42,47,37,33,30,19
ERIN WOODS,PHYSICAL DISORDER,1,3,6,11,10,7,5,8,2,1,4,2,3,4,2,6,2,5,3,2,5,4,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
ERLTON,Assault (Non-domestic),,,,,,,2,1,,,1,,1,1,,,,,,,,2,,
ERLTON,Commercial Robbery,,,,,,,,,,,,,,,,,,,,,,,,
ERLTON,Street Robbery,,1,,,,,,,,,,,,,1,,,,,,,,,
ERLTON,Violence 'Other' (Non-domestic),,,,,1,,,,,,,,,,,,1,1,,,,,,
ERLTON,Residential Break & Enter,,1,,,,,1,,1,,1,1,,,,,,,2,3,,1,,
ERLTON,Commercial Break & Enter,,,,,,,,,,,1,8,,,,,1,,,,,,,1
ERLTON,Theft OF Vehicle,,,1,,,,1,2,2,,,1,,,,,,1,1,1,,,,
ERLTON,Theft FROM Vehicle,,,1,,,,3,3,2,1,1,,1,,1,1,1,,1,,1,2,2,1
ERLTON,SOCIAL DISORDER,7,9,5,8,12,13,23,16,9,5,4,5,8,8,9,13,20,8,17,13,12,12,13,8
ERLTON,PHYSICAL DISORDER,,,3,,2,1,3,2,,1,2,,1,1,,4,1,1,3,3,2,,1,
,,,,,,,,,,,,,,,,,,,,,,,,,
EVANSTON,Assault (Non-domestic),,,1,2,1,1,,,,,1,,,,1,,,,,,,,,
EVANSTON,Commercial Robbery,,,,,,,,,,,,,,,,,,,,,,,,
EVANSTON,Street Robbery,,,,,,,,,,,,,,,,,,,,,,,,
EVANSTON,Violence 'Other' (Non-domestic),1,,,,,,,,,,1,,,,,,,,,1,,,,1
EVANSTON,Residential Break & Enter,1,1,1,2,,1,,1,1,,1,,1,2,,,1,,,,2,2,3,2
EVANSTON,Commercial Break & Enter,1,1,,1,1,2,,,3,6,3,3,,7,,2,1,,,1,3,6,6,
EVANSTON,Theft OF Vehicle,1,2,,,,,,,,,2,,2,,3,3,1,,,1,,1,2,1
EVANSTON,Theft FROM Vehicle,,2,2,2,2,1,2,6,8,5,,2,3,,1,9,1,2,4,3,2,2,,
EVANSTON,SOCIAL DISORDER,13,7,10,9,15,18,12,23,23,18,22,15,20,11,13,24,12,24,14,34,24,19,8,14
EVANSTON,PHYSICAL DISORDER,,2,1,2,2,2,1,1,1,1,1,3,,1,5,4,2,,1,2,4,,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,
EVERGREEN,Assault (Non-domestic),1,,,,,,4,,,1,,1,,,,2,,,,,1,,,
EVERGREEN,Commercial Robbery,,,,,,,,,,,,,,,,,,,,,,,,
EVERGREEN,Street Robbery,,,,,,,,,,,,,,,,,,,,,,,,
EVERGREEN,Violence 'Other' (Non-domestic),2,,,,,,,1,1,,,,,,,1,2,1,,,,,,
EVERGREEN,Residential Break & Enter,2,1,1,3,1,1,5,4,5,8,7,,1,,,4,4,,1,6,7,2,5,3
EVERGREEN,Commercial Break & Enter,,1,,2,,,1,,2,,,,1,1,1,3,,,,,,,,
EVERGREEN,Theft OF Vehicle,1,2,,2,,,1,4,2,2,3,,,,1,3,1,1,1,1,2,2,2,
EVERGREEN,Theft FROM Vehicle,5,5,1,4,5,9,12,14,9,7,8,2,2,4,3,8,3,3,4,6,7,6,7,1
EVERGREEN,SOCIAL DISORDER,25,19,31,32,29,46,42,41,45,32,17,17,17,19,19,23,32,24,48,36,39,21,20,16
EVERGREEN,PHYSICAL DISORDER,5,4,2,8,7,3,10,7,3,4,2,3,4,3,4,5,9,6,2,3,5,4,3,4
,,,,,,,,,,,,,,,,,,,,,,,,,
FAIRVIEW,Assault (Non-domestic),,1,2,,3,1,,,,,,1,2,,1,,,1,,,,,1,
FAIRVIEW,Commercial Robbery,,,,,,,,,,,,,,,,1,,,,,,,,
FAIRVIEW,Street Robbery,,,,,,,1,,,,1,,,1,,,,,,,,,,1
FAIRVIEW,Violence 'Other' (Non-domestic),,1,,,,,,,,,,,,1,,,,,2,,,,,
FAIRVIEW,Residential Break & Enter,,2,2,1,2,2,,,,,,,3,3,7,1,,,2,1,1,2,1,4
FAIRVIEW,Commercial Break & Enter,2,2,2,3,1,,3,,,,,,,3,1,,3,1,,1,,2,,
FAIRVIEW,Theft OF Vehicle,2,1,1,2,,,,,2,,,,1,2,1,,,1,,1,1,1,1,1
FAIRVIEW,Theft FROM Vehicle,,2,2,3,,,2,4,1,3,5,1,,1,,2,4,2,1,,,2,2,1
FAIRVIEW,SOCIAL DISORDER,14,21,16,12,22,24,25,26,26,6,13,14,9,12,23,18,23,14,20,28,21,26,5,8
FAIRVIEW,PHYSICAL DISORDER,1,2,,4,1,,5,1,2,,,5,2,5,2,4,3,,2,7,,,,2
,,,,,,,,,,,,,,,,,,,,,,,,,
FAIRVIEW INDUSTRIAL,Assault (Non-domestic),,,1,,,,,,,,,,,,,,,,,,,,,
FAIRVIEW INDUSTRIAL,Commercial Robbery,,,,,,,,,,,,,,,,,,,,,,,,
FAIRVIEW INDUSTRIAL,Street Robbery,,,,,,,,,,,,,,,,,,,,,,,,
FAIRVIEW INDUSTRIAL,Violence 'Other' (Non-domestic),,,,,,1,,,1,,,,,,,,,,,,,,,
FAIRVIEW INDUSTRIAL,Residential Break & Enter,,,,,,,,,,,,,1,,,,,,,,,,,
FAIRVIEW INDUSTRIAL,Commercial Break & Enter,2,,,,,1,1,,,1,,,1,,,,,,,1,,,,
FAIRVIEW INDUSTRIAL,Theft OF Vehicle,,,1,,,2,1,1,,,,2,1,,,2,,,,,,4,1,
FAIRVIEW INDUSTRIAL,Theft FROM Vehicle,1,1,1,2,2,1,1,1,,,3,2,,1,1,1,2,1,1,2,,,2,
FAIRVIEW INDUSTRIAL,SOCIAL DISORDER,8,3,14,16,15,14,24,8,10,8,8,11,6,6,7,5,8,11,11,8,6,15,10,9
FAIRVIEW INDUSTRIAL,PHYSICAL DISORDER,2,1,2,4,3,1,1,,1,2,1,,1,3,1,1,1,2,2,6,1,,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
FALCONRIDGE,Assault (Non-domestic),3,2,3,3,3,3,3,4,1,5,4,1,4,1,6,1,4,2,3,5,,4,4,3
FALCONRIDGE,Commercial Robbery,,,,1,,,,,,,,,,1,,,1,1,,1,3,,,1
FALCONRIDGE,Street Robbery,1,2,2,1,1,4,,1,1,,,,1,1,2,,,,1,2,1,3,1,1
FALCONRIDGE,Violence 'Other' (Non-domestic),1,,2,2,,2,1,1,,1,2,,,,4,5,2,,2,1,1,,3,2
FALCONRIDGE,Residential Break & Enter,5,1,6,4,3,4,,5,4,5,6,8,15,4,3,5,6,9,10,9,3,6,6,1
FALCONRIDGE,Commercial Break & Enter,,,2,1,2,,1,,1,,,1,3,,,4,,,,1,,2,1,
FALCONRIDGE,Theft OF Vehicle,3,5,2,1,2,6,6,3,2,4,4,4,8,2,3,8,10,14,6,6,16,12,4,5
FALCONRIDGE,Theft FROM Vehicle,4,5,5,9,25,15,14,8,11,3,1,1,5,4,8,8,10,19,7,9,9,7,6,4
FALCONRIDGE,SOCIAL DISORDER,64,73,96,85,73,100,107,90,116,75,48,68,62,53,65,91,92,86,73,115,106,94,89,81
FALCONRIDGE,PHYSICAL DISORDER,4,2,11,7,10,9,6,8,15,12,3,4,10,6,7,3,10,12,15,10,13,10,6,9
,,,,,,,,,,,,,,,,,,,,,,,,,
FISH CREEK PARK,Assault (Non-domestic),,,,,,,,,,,,,,,,,,,,,,,,
FISH CREEK PARK,Commercial Robbery,,,,,,,,,,,,,,,,,,,,,,,,
FISH CREEK PARK,Street Robbery,,,,,,,,,,,,,,,,,,,,,,,,
FISH CREEK PARK,Violence 'Other' (Non-domestic),,,,,,,,,,,,,,1,,,,,,1,,,,
FISH CREEK PARK,Residential Break & Enter,,,,,,,,,,,,,,,,,,,,,,,,
FISH CREEK PARK,Commercial Break & Enter,,,,,,,,,,,,,,,,,,,,,,,,
FISH CREEK PARK,Theft OF Vehicle,,,,,,,,1,,,,,,,,,,,,,,,,
FISH CREEK PARK,Theft FROM Vehicle,,,,,,1,3,6,1,1,,,2,1,,,,1,,,2,,,
FISH CREEK PARK,SOCIAL DISORDER,1,2,,4,10,8,7,5,6,1,1,,2,3,2,2,6,4,7,4,5,3,2,
FISH CREEK PARK,PHYSICAL DISORDER,,,2,2,1,,,4,,,1,2,,,,1,3,,1,1,2,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,
FOOTHILLS,Assault (Non-domestic),,1,1,,,1,2,1,,,4,,,2,,,1,1,1,,,1,,1
FOOTHILLS,Commercial Robbery,,,,,,,,,,,,,,,,,,,,,,,,
FOOTHILLS,Street Robbery,,,,,,,,,,,,,,,,,,,,,,,,
FOOTHILLS,Violence 'Other' (Non-domestic),,1,,,2,,,,1,,,,,,,,,,,,,,1,1
FOOTHILLS,Residential Break & Enter,,,,,,,,,,,,,,,,,,,,,,,,
FOOTHILLS,Commercial Break & Enter,3,3,4,5,4,5,12,3,2,2,8,9,,14,10,5,5,4,3,6,8,9,5,4
FOOTHILLS,Theft OF Vehicle,4,2,2,2,1,4,6,6,4,7,4,11,7,4,10,4,6,2,4,3,5,2,5,2
FOOTHILLS,Theft FROM Vehicle,6,,2,6,3,1,6,8,3,1,5,3,1,4,3,7,2,3,4,3,1,11,6,8
FOOTHILLS,SOCIAL DISORDER,14,19,24,12,14,23,15,11,15,15,14,14,22,11,18,14,16,16,17,17,19,20,19,22
FOOTHILLS,PHYSICAL DISORDER,3,2,7,8,3,4,2,1,6,4,2,,1,2,2,3,1,4,2,2,1,5,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
FOREST HEIGHTS,Assault (Non-domestic),4,5,1,4,3,3,,2,5,4,2,2,2,3,2,2,5,2,1,3,7,1,3,1
FOREST HEIGHTS,Commercial Robbery,,,,,,,,,,,,,,,,,,,,1,,,,
FOREST HEIGHTS,Street Robbery,,,,,2,1,,1,,1,1,,,,1,1,,2,3,,2,,1,1
FOREST HEIGHTS,Violence 'Other' (Non-domestic),,,1,,,,1,1,2,3,1,1,1,,,,1,1,,1,3,1,1,
FOREST HEIGHTS,Residential Break & Enter,2,,1,,2,5,2,1,3,1,3,1,,1,2,2,,2,1,1,3,1,1,3
FOREST HEIGHTS,Commercial Break & Enter,,,3,1,2,,,1,,,,,,,,,1,,,2,,1,1,1
FOREST HEIGHTS,Theft OF Vehicle,2,3,,5,,2,1,,6,4,4,,,1,2,1,1,2,2,1,,4,3,3
FOREST HEIGHTS,Theft FROM Vehicle,2,1,6,1,4,4,6,1,3,3,,3,1,1,2,7,7,5,4,6,1,2,7,2
FOREST HEIGHTS,SOCIAL DISORDER,29,27,37,43,48,62,67,67,56,49,23,39,30,35,43,44,55,63,54,68,68,46,40,47
FOREST HEIGHTS,PHYSICAL DISORDER,3,6,4,5,5,4,2,7,2,3,13,4,3,4,5,8,10,5,9,3,13,10,2,5
,,,,,,,,,,,,,,,,,,,,,,,,,
FOREST LAWN,Assault (Non-domestic),6,8,7,8,9,6,10,4,13,12,6,4,4,5,3,5,10,8,11,4,5,6,5,3
FOREST LAWN,Commercial Robbery,,,,1,1,,,,,2,,,,,1,1,,2,,,,2,,
FOREST LAWN,Street Robbery,6,1,3,4,1,2,,6,3,2,,,3,,,2,,,1,3,2,1,1,1
FOREST LAWN,Violence 'Other' (Non-domestic),1,,,1,1,4,,6,7,,3,1,3,2,3,,,3,2,,4,3,4,
FOREST LAWN,Residential Break & Enter,,7,5,3,8,7,2,2,2,3,4,2,3,4,2,13,10,2,6,9,6,9,1,1
FOREST LAWN,Commercial Break & Enter,2,2,1,2,1,1,2,1,1,,1,1,,,5,,3,1,1,2,2,4,,4
FOREST LAWN,Theft OF Vehicle,5,6,3,2,1,4,6,2,7,9,6,4,6,3,8,3,1,4,4,2,4,3,10,7
FOREST LAWN,Theft FROM Vehicle,7,7,6,1,4,4,6,7,7,13,9,3,4,1,4,12,8,11,13,4,14,7,10,4
FOREST LAWN,SOCIAL DISORDER,114,115,129,150,181,179,231,199,213,138,136,140,129,102,171,174,191,186,254,246,173,174,138,118
FOREST LAWN,PHYSICAL DISORDER,16,14,13,16,15,13,10,10,15,12,8,12,10,5,9,10,7,14,25,10,15,11,19,8
,,,,,,,,,,,,,,,,,,,,,,,,,
FOREST LAWN INDUSTRIAL,Assault (Non-domestic),2,3,6,2,4,1,6,,,,,,2,3,,,,2,,1,,,1,3
FOREST LAWN INDUSTRIAL,Commercial Robbery,,,,,,1,,,1,,,,,,,,,,,,,,,
FOREST LAWN INDUSTRIAL,Street Robbery,1,,,1,1,3,,1,1,,,1,,,,1,,,2,,,,,1
FOREST LAWN INDUSTRIAL,Violence 'Other' (Non-domestic),,,,,,1,1,,,,1,1,,2,,2,,2,,1,1,,,2
FOREST LAWN INDUSTRIAL,Residential Break & Enter,,,,,,,,,,,,,,,1,,,2,,,,,,
FOREST LAWN INDUSTRIAL,Commercial Break & Enter,,,4,,2,2,1,1,1,,1,,,2,,1,1,,3,7,4,1,,
FOREST LAWN INDUSTRIAL,Theft OF Vehicle,,1,1,1,1,,2,1,1,1,,2,1,2,,,1,1,2,1,,4,1,
FOREST LAWN INDUSTRIAL,Theft FROM Vehicle,1,,2,5,,4,5,1,4,1,1,1,1,1,3,1,1,3,2,1,1,1,4,1
FOREST LAWN INDUSTRIAL,SOCIAL DISORDER,13,16,29,22,31,23,26,26,21,20,23,27,17,14,15,23,24,32,28,44,35,29,15,17
FOREST LAWN INDUSTRIAL,PHYSICAL DISORDER,3,7,,4,3,2,1,3,3,6,3,,2,1,4,5,2,2,1,2,1,3,6,4
,,,,,,,,,,,,,,,,,,,,,,,,,
FRANKLIN,Assault (Non-domestic),,1,2,1,2,1,1,,,3,1,1,1,1,2,,2,5,2,1,2,2,,1
FRANKLIN,Commercial Robbery,1,1,,,,,,,,,,,,,,,,,,,,1,,
FRANKLIN,Street Robbery,1,,2,,,,,,,1,,,,1,,,,,,,,,,
FRANKLIN,Violence 'Other' (Non-domestic),,,,1,,1,,1,1,,,,1,1,,,,1,1,1,,,,
FRANKLIN,Residential Break & Enter,,,,,1,,,,1,,,,,,,,,,,,,,,
FRANKLIN,Commercial Break & Enter,2,,1,,,1,,,,,1,,,4,,1,,,1,1,,1,1,2
FRANKLIN,Theft OF Vehicle,1,1,,,,,3,2,4,1,1,2,2,1,1,1,2,3,4,3,,2,2,2
FRANKLIN,Theft FROM Vehicle,4,,3,2,,1,6,7,4,5,2,,4,1,9,4,4,5,2,3,6,9,6,3
FRANKLIN,SOCIAL DISORDER,21,17,32,19,24,23,25,26,37,56,46,38,24,49,36,44,54,41,40,29,53,58,54,49
FRANKLIN,PHYSICAL DISORDER,3,2,6,,,,5,3,1,1,1,1,1,1,2,1,3,3,1,2,2,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,
GLAMORGAN,Assault (Non-domestic),,,2,,,2,1,4,,,1,2,,1,1,1,,1,1,2,,2,1,
GLAMORGAN,Commercial Robbery,,,1,,,,,,,,,,,,,,,,,,,,,
GLAMORGAN,Street Robbery,,,,,,,,,,,,,1,,,1,,,,1,,,,
GLAMORGAN,Violence 'Other' (Non-domestic),,,,,1,,2,,,,,,,,,,,,,,,1,,
GLAMORGAN,Residential Break & Enter,1,4,,5,,1,,2,2,1,1,1,1,3,1,1,3,,6,1,,5,,1
GLAMORGAN,Commercial Break & Enter,,1,,,2,2,,,1,,1,,,1,2,1,1,4,,,1,,,1
GLAMORGAN,Theft OF Vehicle,1,3,,1,,1,1,,,,,2,1,,3,1,2,1,1,1,2,1,,1
GLAMORGAN,Theft FROM Vehicle,4,3,3,5,,2,5,5,8,4,1,1,2,1,1,4,3,2,9,2,2,,5,
GLAMORGAN,SOCIAL DISORDER,16,19,17,39,20,39,35,48,33,27,19,17,20,24,19,24,30,20,26,22,24,20,17,21
GLAMORGAN,PHYSICAL DISORDER,1,2,2,7,3,3,5,3,5,,,3,1,4,5,1,4,10,6,,9,4,4,4
,,,,,,,,,,,,,,,,,,,,,,,,,
GLENBROOK,Assault (Non-domestic),2,,2,2,1,1,,1,,2,2,1,,,,1,1,1,1,1,,2,1,1
GLENBROOK,Commercial Robbery,1,,,,,,,,,,,,,1,,,,,,,,,,
GLENBROOK,Street Robbery,,,,,,,,,,1,,,,,,,,1,,,,,,
GLENBROOK,Violence 'Other' (Non-domestic),1,,,,,,,,,1,,,,1,1,1,,,,,,,,
GLENBROOK,Residential Break & Enter,,,1,,1,,2,1,,3,,,,1,2,1,3,1,1,3,3,5,3,3
GLENBROOK,Commercial Break & Enter,,1,1,1,,1,,,1,,,1,,,,,,1,1,,,,,
GLENBROOK,Theft OF Vehicle,,,,,,1,1,1,1,1,1,2,,1,4,,2,1,2,3,1,1,,3
GLENBROOK,Theft FROM Vehicle,,3,4,5,,,4,3,5,3,5,,4,5,6,5,4,3,8,3,7,4,2,1
GLENBROOK,SOCIAL DISORDER,25,28,36,29,23,42,42,43,34,20,26,20,19,14,22,26,42,30,49,43,34,30,31,10
GLENBROOK,PHYSICAL DISORDER,3,2,7,5,7,7,4,4,5,3,8,2,3,4,4,5,8,5,3,4,2,5,1,
,,,,,,,,,,,,,,,,,,,,,,,,,
GLENDALE,Assault (Non-domestic),,,,,,1,,,1,,,,,1,1,,,1,1,,1,,1,
GLENDALE,Commercial Robbery,,,,,,,,,,,,,,,,,,,,,,,,
GLENDALE,Street Robbery,,,,,,,,,,1,,,,,,,,,1,,,,,
GLENDALE,Violence 'Other' (Non-domestic),,,1,,,,,,,1,,,,,1,,,1,,,,,,
GLENDALE,Residential Break & Enter,,,,1,,,,1,,1,1,,1,,,,,,1,,1,2,,1
GLENDALE,Commercial Break & Enter,,,2,1,,,1,,4,,,,,,,,,,,,,,,1
GLENDALE,Theft OF Vehicle,,1,,2,1,,,,,2,1,,1,1,1,,,1,,2,,,,
GLENDALE,Theft FROM Vehicle,2,,2,3,,3,,1,,4,4,1,3,2,1,1,,1,1,3,3,,1,1
GLENDALE,SOCIAL DISORDER,7,7,20,13,7,16,23,21,12,12,9,11,12,16,12,12,24,12,22,20,7,13,19,10
GLENDALE,PHYSICAL DISORDER,2,1,1,1,4,,2,2,4,4,4,1,1,1,,1,,3,1,2,1,,2,
,,,,,,,,,,,,,,,,,,,,,,,,,
GLENDEER BUSINESS PARK,Assault (Non-domestic),,,,,,,,,,,,,,,,,,,,,,,,
GLENDEER BUSINESS PARK,Commercial Robbery,,,,,,,,,,,,,,,,,,,,,,,,
GLENDEER BUSINESS PARK,Street Robbery,,,,,,,,,,,,,,,,,,,,,,,,
GLENDEER BUSINESS PARK,Violence 'Other' (Non-domestic),,,,,,,,,,,,,,,,,,,,,,,,
GLENDEER BUSINESS PARK,Residential Break & Enter,,,,,,,,,,,,,,,,,,,,,,,,
GLENDEER BUSINESS PARK,Commercial Break & Enter,1,,,,,,,,,,,,,,,,,,,,,,,
GLENDEER BUSINESS PARK,Theft OF Vehicle,,1,,,,,,,,,1,,1,,,,1,,1,,,2,,
GLENDEER BUSINESS PARK,Theft FROM Vehicle,,,,,,,,,,1,,,,,,,,1,1,,,,,
GLENDEER BUSINESS PARK,SOCIAL DISORDER,1,,2,1,2,1,3,,3,1,1,1,,1,,4,3,,2,2,1,2,1,1
GLENDEER BUSINESS PARK,PHYSICAL DISORDER,,,,,,2,,,1,1,,,,,,,2,1,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,
GLENMORE PARK,Assault (Non-domestic),,,,1,,,,,,,,,,,,,,,,,,,,
GLENMORE PARK,Commercial Robbery,,,,,,,,,,,,,,,,,,,,,,,,
GLENMORE PARK,Street Robbery,,,,,,,,,,,,,,,,,,,,,,,,
GLENMORE PARK,Violence 'Other' (Non-domestic),,,,,,,,,,,,,,,,,,,,,,,,
GLENMORE PARK,Residential Break & Enter,,,,,,,,,,,,,,,,,,,,,,,,
GLENMORE PARK,Commercial Break & Enter,,,,,,,,,,,,,,,,,,,,,,,,
GLENMORE PARK,Theft OF Vehicle,,,,,,,,,,,,,,,,,,,,,,,,
GLENMORE PARK,Theft FROM Vehicle,,,,1,,,1,4,1,1,,,,,,1,1,,1,,,,,1
GLENMORE PARK,SOCIAL DISORDER,6,1,6,6,8,4,10,12,4,6,2,2,1,,5,10,9,8,17,7,7,4,5,
GLENMORE PARK,PHYSICAL DISORDER,,,1,,,2,1,1,1,,,,,,2,,2,,3,1,4,3,,1
,,,,,,,,,,,,,,,,,,,,,,,,,
GOLDEN TRIANGLE,Assault (Non-domestic),,,,,,,,,,,1,,,,,,,,,,,,,
GOLDEN TRIANGLE,Commercial Robbery,,,,,,,,,,,,,,,,,,,,,,,,
GOLDEN TRIANGLE,Street Robbery,,,,,,,,,,,,,,,,,,,,,,,,
GOLDEN TRIANGLE,Violence 'Other' (Non-domestic),,,,,,,,,,,,,,,,,,,,,,,1,
GOLDEN TRIANGLE,Residential Break & Enter,,,,,,,,,,,,,,,,,,,,,,,,
GOLDEN TRIANGLE,Commercial Break & Enter,1,,3,1,1,3,1,,2,,1,2,1,,3,1,,1,,3,1,1,1,2
GOLDEN TRIANGLE,Theft OF Vehicle,,,,,,2,,,2,,,,,1,,1,1,2,,1,1,1,,
GOLDEN TRIANGLE,Theft FROM Vehicle,,,,,,,1,,,1,,,,1,,1,,3,1,,,1,1,
GOLDEN TRIANGLE,SOCIAL DISORDER,,2,,1,1,2,,,,1,1,,3,1,,,1,1,1,2,1,1,1,1
GOLDEN TRIANGLE,PHYSICAL DISORDER,,,,,,1,,,,,,1,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,
GREAT PLAINS,Assault (Non-domestic),,,,,,,1,,,,,,,,,,,1,,,,,,
GREAT PLAINS,Commercial Robbery,,,,,,,,,,,,,,,,,,,,,,,,
GREAT PLAINS,Street Robbery,,,,,,,,,,,,,,,,,,,,,,,,
GREAT PLAINS,Violence 'Other' (Non-domestic),,,,,,,,,,,,,,,,,,,,,,,,
GREAT PLAINS,Residential Break & Enter,,,,,,,,,,1,,,,,,,,,,,,,,
GREAT PLAINS,Commercial Break & Enter,,,,,1,2,3,2,,3,,1,1,1,1,1,3,,1,1,,,,1
GREAT PLAINS,Theft OF Vehicle,,,,,,,,,,1,,,,,,2,,1,,,,,,
GREAT PLAINS,Theft FROM Vehicle,,,,,,,,1,,,,,,,1,,2,,,,,,,
GREAT PLAINS,SOCIAL DISORDER,1,,,1,2,3,4,3,,,2,1,3,1,,3,3,2,1,4,1,1,2,2
